a,-9.4289,-10.6663,-11.0202,-11.0385,45.7628,-9.8035,-9.9628,-9.9305,-9.6793,45.9785,-9.0236,-10.1664,-10.3473,-10.102,45.6019,-8.082,-9.1973,-8.6566,-8.453,46.5049,-8.444,-9.8366,-9.5832,-9.2241,46.5239,-8.3318,-9.1881,-8.8621,-8.5598,47.2706,-6.7099,-8.0207,-8.0158,-7.789,49.2884,-6.2492,-7.8769,-7.8325,-7.6385,48.0442,-2.9628,-5.9287,-5.9272,-5.7119,48.447,-2.5322,-6.5033,-6.4675,-6.2713,49.3982,-5.2039,-7.1695,-7.217,-6.9487,47.9856,-5.0915,-7.4518,-7.7842,-7.8335,49.041,-7.0896,-8.838,-9.0363,-8.7028,47.3934,-7.1657,-8.8177,-7.7265,-7.4645,46.9892,-6.7547,-8.5509,-9.2532,-9.4123,47.5193,-8.6404,-10.2278,-10.0024,-9.7154,45.6141,-9.2261,-9.6976,-9.5072,-9.2183,46.3914,-8.6655,-9.9414,-9.8092,-9.4732,46.1608,-7.6546,-8.7348,-9.7381,-9.479,47.1597,-7.8977,-9.3993,-9.3116,-8.9569,46.9557,-8.0126,-9.6973,-10.0157,-9.8677,45.9551,-8.5903,-9.617,-9.462,-9.1537,47.1237,-7.7898,-9.1689,-9.4617,-9.1846,47.5288,-8.6935,-10.1642,-10.205,-10.0051,45.9587,-9.3464,-10.1923,-9.9876,-9.7811,45.6189,-8.2603,-9.2926,-9.2348,-8.8872,47.4508,-7.7788,-9.6365,-9.4033,-9.0599,46.9727,-7.3073,-8.4549,-8.5303,-8.3955,47.675,-5.9309,-7.1408,-6.9616,-6.736,48.7548,-4.139,-6.2227,-6.7818,-6.6467,50.4838,-5.2245,-6.8159,-7.2877,-7.0659,50.0779,-3.6634,-5.923,-6.1376,-5.9412,49.1527,-3.885,-5.8788,-6.2797,-6.365,49.4584,-4.1773,-5.9833,-6.4913,-6.2735,49.8202,-3.9043,-5.8344,-6.0145,-5.8501,48.7223,-3.0775,-5.2117,-5.7071,-5.4887,49.8651,-2.3496,-5.5146,-5.3375,-5.3284,48.6422,-2.615,-5.5308,-6.4712,-6.1685,49.4758,-4.0702,-6.5392,-6.6269,-6.9101,49.1564,-5.0539,-7.1345,-7.8548,-7.4781,49.574,-6.1679,-8.129,-7.0363,-6.8708,44.7892,-5.0038,-6.9147,-7.1667,-7.1111,48.9513,-3.7632,-6.3579,-6.6604,-6.4173,49.7727,-3.5054,-6.1369,-6.5525,-6.3206,49.2587,-4.886,-6.7381,-6.6799,-6.4601,49.1487,-3.7023,-5.8845,-6.5502,-6.4025,49.9994,-4.7294,-6.5977,-6.8164,-6.6172,48.7559,-4.6476,-6.8167,-7.0537,-6.8471,48.4318,-4.2454,-6.1353,-6.2932,-6.0776,49.1308,-3.5089,-5.9537,-5.7925,-5.5437,48.5424,-3.2211,-5.1689,-5.4409,-5.226,49.5501,-2.3038,-5.2138,-5.0878,-4.9347,48.7575,-2.1088,-4.9702,-5.5389,-5.3018,49.6616,-4.3205,-6.2472,-6.181,-5.9593,49.6485,-3.5395,-5.2797,-5.8548,-5.5917,49.5666,-2.5928,-5.1699,-5.7777,-5.7659,50.0316,-3.9712,-5.874,-6.0324,-5.643,48.7778,-2.8182,-5.4198,-5.7084,-5.5217,48.2309,-3.3421,-5.6885,-6.8474,-6.5775,50.876,-4.5322,-6.7183,-7.102,-6.8651,49.0982,-5.37,-6.8349,-7.4379,-7.405,49.9155,-4.9527,-6.8275,-7.3997,-7.064,49.2283,-4.5421,-6.4958,-6.1467,-6.0552,45.7273,-2.955,-5.5861,-5.7621,-5.5125,48.9166,-3.5837,-5.9887,-6.1146,-6.1218,49.8363,-3.2741,-5.7724,-5.8329,-5.6156,49.2323,-3.8698,-6.2454,-6.7874,-6.8614,50.1386,-5.1716,-7.5242,-8.6027,-8.9317,48.9266,-9.4596,-9.817,-9.7653,-9.4798,44.6968,-10.7457,-11.1583,-11.4193,-11.3629,43.5049,-11.2125,-13.4576,-13.9646,-11.6939,40.8442,-10.0757,-11.096,-11.3571,-11.3128,45.5637,-11.0194,-12.6991,-18.5533,-14.5075,39.1842,-18.0895,-16.1151,-16.6704,-12.3701,42.3716,-9.7983,-11.9983,-11.4242,-11.0995,43.3648,-10.3065,-11.3189,-11.39,-11.268,44.7171,-9.8823,-11.1886,-10.3901,-10.2207,44.4603,-9.4976,-10.1859,-9.7623,-9.464,46.1275,-7.8689,-9.0008,-8.9062,-8.58,47.5245,-6.5458,-7.87,-7.8913,-7.7015,48.8058,-6.4926,-8.1205,-8.3377,-8.3414,47.8288,-7.0352,-8.2716,-7.6705,-7.4163,47.426,-5.4952,-7.3036,-7.5324,-7.3803,49.3019,-5.132,-6.9434,-7.3747,-7.2123,48.9437,-5.4355,-7.3762,-7.4273,-7.2223,48.805,-4.6952,-6.1978,-6.6818,-6.4628,49.9725,-3.7384,-5.9805,-6.4637,-6.2291,49.8818,-2.7691,-5.9056,-6.4996,-6.1533,48.23,-4.6396,-6.6249,-7.5097,-7.1979,49.9188,-4.3423,-7.7923,-7.9066,-7.6685,48.3505,-6.0035,-7.8846,-7.902,-7.6181,49.2009,-6.4563,-7.9229,-7.6219,-7.3779,47.1963,-5.4028,-6.716,-6.7129,-6.7274,47.962,-3.3432,-5.9407,-6.3358,-6.1397,49.7614,-3.1732,-5.4696,-5.8749,-6.126,49.5789,-1.918,-4.5604,-4.5931,-4.4993,49.2683,-1.1709,-4.2862,-4.4375,-4.3056,49.5321,-0.7204,-3.9369,-4.4465,-4.2894,50.4744,1.5278,-3.9593,-4.1131,-3.841,49.566,-1.2503,-3.1434,-3.0003,-2.799,47.5752,0.2285,-2.2081,-2.3415,-2.5498,50.4636,-0.1711,-3.069,-2.6605,-2.2418,48.1951,0.0951,-3.1349,-3.2023,-3.1303,49.3405,-3.5953,-6.6307,-6.1565,-6.1308,46.8608,-3.4854,-5.7656,-5.819,-5.5781,46.1369,-5.6451,-6.5819,-6.3525,-6.736,47.3377,-3.2129,-5.6483,-5.4266,-5.7603,50.1797,-3.2234,-5.2306,-5.9101,-6.1503,51.4938,-4.1863,-5.8206,-5.2108,-5.0329,47.7047,-0.7536,-4.0711,-3.7781,-3.6381,49.4258,-1.6956,-3.9839,-3.979,-3.7923,49.0136,-0.1329,-3.8053,-3.8741,-3.7101,50.5474,-2.0324,-4.2977,-4.2134,-4.6907,49.4796,-2.54,-4.347,-5.0957,-5.5351,52.2725,-1.9271,-5.3214,-5.1871,-5.0669,47.8562,-3.2196,-5.8592,-5.5845,-5.2961,47.8241,-1.5812,-5.633,-5.6145,-5.6136,49.5768,-2.3236,-4.967,-5.4315,-5.2435,50.579,-2.3488,-5.2802,-6.0578,-5.7821,50.4069,-2.4019,-5.4542,-5.5947,-5.3671,49.0978,-1.6919,-4.4552,-4.7362,-4.5454,49.729,-0.4386,-3.9177,-3.8887,-3.6458,49.5007,-1.3545,-3.5708,-4.3245,-4.3029,50.699,-0.6961,-3.9919,-4.3299,-4.5172,50.4727,-1.433,-3.5006,-4.572,-4.2751,50.4748,-1.8678,-3.8249,-3.3537,-3.1575,48.7385,-1.1528,-3.7696,-3.7524,-3.5317,49.6082,-0.8885,-3.332,-3.4213,-3.3284,49.9393,-0.5431,-3.3073,-3.2772,-3.0577,49.3312,-0.5259,-2.9549,-2.7889,-2.4319,48.7684,0.6608,-1.8524,-2.1995,-1.6883,50.7162,0.7846,-2.0176,-2.1741,-2.0304,49.7984,1.4468,-1.3693,-0.9676,-0.2431,48.4125,2.9937,0.0814,-0.0612,0.7656,48.6435,3.1894,0.7712,0.2029,0.8018,48.3011,2.4961,-0.2537,0.2602,1.2817,47.1651,2.0007,-0.8476,-0.4186,0.4424,47.1142,2.0235,-1.275,-1.053,-0.3167,48.3464,2.1386,-0.2449,-0.1827,0.6178,48.2451,3.9752,0.1684,0.1813,0.8296,48.9278,2.4475,0.2087,-0.3727,0.3122,50.0417,2.4874,0.2454,0.1589,0.9709,48.9938,3.6305,0.573,0.1795,1.0058,49.475,1.8147,-1.5764,-1.2344,-0.655,46.6337,3.2167,0.3652,0.2174,0.6891,49.6147,3.4485,-0.2139,0.0084,0.6175,46.7099,2.601,-0.6529,-1.2556,-0.7468,50.4258,2.2525,-0.396,0.3052,1.2516,46.5857,3.71,0.3714,0.5353,1.5538,47.3427,3.733,1.4955,1.188,2.1247,47.7032,3.8695,0.9968,0.6316,1.5101,48.867,3.4772,-0.2104,-0.0885,0.3269,48.0537,1.89,-0.3738,-0.311,0.424,48.1914,3.0903,0.1044,-0.0597,0.7116,49.3636,0.7679,-2.8182,-2.1426,-1.4763,49.6616,0.2461,-2.406,-2.5529,-2.0763,48.1963,0.763,-1.2977,-0.9933,-0.3124,47.3896,2.0176,0.5316,0.5769,0.7002,48.5762,2.6246,0.9001,0.8238,1.557,48.0591,1.5439,-1.3585,-1.0767,-0.5882,47.4352,1.3705,-1.3281,-0.8712,-0.1659,48.6779,2.613,-0.2473,-0.091,0.6677,47.4715,3.3111,0.975,0.6399,1.4717,48.9341,4.3109,2.1175,2.5258,3.6641,46.7034,6.5976,2.6169,2.9957,4.4178,47.002,6.4295,3.253,3.3463,4.335,48.0456,8.1415,4.0953,3.9045,4.908,49.5522,10.0166,2.8135,2.5384,3.4193,47.8869,7.8951,2.9682,2.5969,3.5865,48.1289,5.7446,2.7755,3.0955,3.6722,46.2314,6.3312,2.5179,2.9774,4.3571,46.3128,8.4497,4.0279,4.2453,5.8071,45.326,12.2043,4.6657,4.8587,6.7542,46.9853,14.3436,5.4323,5.6132,7.9078,47.6828,16.5413,6.4297,6.1958,8.2159,49.0913,17.6533,7.3374,7.5137,10.4383,49.6642,21.6967,9.0389,9.1937,12.1974,50.8466,26.8407,9.1403,8.901,11.3776,47.6537,25.655,9.5308,9.008,11.7115,49.0977,26.5545,9.9189,10.3102,13.5188,48.2898,30.9979,11.2511,11.0002,13.5628,50.2943,31.758,11.8155,11.7086,10.1483,47.349
aa,-17.8243,-25.2627,-26.2993,-26.1347,117.334,-20.5152,-25.9045,-26.8875,-26.429,119.6029,-19.4775,-24.3704,-25.5015,-24.8344,118.0841,-15.7164,-23.5776,-24.4691,-23.8225,118.7012,-17.3465,-24.8382,-24.8247,-24.3118,114.5727,-14.225,-21.9977,-21.8257,-21.1961,116.831,-15.6953,-20.8449,-19.8396,-19.2943,116.2427,-10.47,-17.4699,-17.1712,-16.7829,117.8477,-11.2181,-19.0873,-20.571,-20.0875,120.1535,-10.2201,-17.6637,-17.3389,-16.3274,114.9555,-12.6215,-20.8512,-19.5515,-18.8433,117.3803,-12.9031,-20.4299,-21.7395,-22.2682,119.5171,-15.4617,-23.3431,-22.5336,-22.0138,112.781,-15.205,-21.4491,-20.6901,-19.9825,117.4779,-14.5775,-20.5089,-22.9248,-22.5679,122.7317,-14.219,-21.7795,-21.8562,-21.3716,116.4857,-11.9161,-22.702,-22.3218,-21.7621,118.1089,-8.9534,-21.0992,-21.303,-21.859,118.5423,-10.5365,-20.5548,-20.0066,-20.1892,118.3888,-14.5235,-21.3285,-21.5635,-21.9748,120.2303,-13.3311,-22.5028,-23.6803,-23.1777,121.9376,-17.5232,-23.2932,-23.2809,-22.9217,119.1444,-12.3393,-21.4897,-22.3796,-21.8373,118.9557,-14.731,-22.8916,-21.8184,-22.0163,116.6746,-17.6471,-23.3568,-23.8379,-23.8878,118.8136,-19.1174,-24.587,-25.3645,-24.7917,120.1143,-17.7045,-25.4556,-26.2051,-25.6988,119.8392,-17.5599,-23.9809,-24.2572,-24.2688,117.2643,-13.9487,-25.0304,-25.437,-24.9588,120.6145,-19.4728,-25.647,-27.7262,-26.9868,117.9333,-22.4171,-27.2522,-27.8534,-27.2779,119.0181,-17.9269,-24.9883,-25.0472,-24.5436,117.0205,-15.2135,-24.192,-23.7093,-23.4075,116.26,-15.1353,-23.7669,-22.7519,-22.1375,116.0382,-14.3167,-22.1709,-23.1287,-22.6862,120.2438,-14.3739,-22.6764,-23.4958,-22.8941,118.8119,-10.6044,-18.9857,-19.0131,-18.2759,118.6329,-12.2782,-20.5343,-22.4938,-21.9282,121.1937,-13.2164,-23.4835,-23.0794,-23.7484,119.8251,-11.2338,-22.1994,-22.6331,-22.0415,119.806,-15.1919,-23.8634,-24.1712,-23.7476,118.5612,-15.0744,-23.7459,-24.8377,-24.3836,118.2363,-19.2922,-24.694,-24.5754,-25.6843,120.8523,-16.5423,-23.7467,-24.1308,-23.5631,118.8682,-16.0725,-21.6165,-22.5672,-21.9101,119.9019,-14.9618,-23.1118,-23.1797,-22.6607,118.2954,-13.9334,-21.0855,-21.1426,-20.766,120.9819,-11.6589,-20.5227,-20.7191,-20.2868,118.3688,-12.9682,-19.9289,-19.6027,-18.972,119.0977,-11.7724,-18.7682,-16.7732,-15.2884,112.0532,-8.0978,-14.299,-14.2406,-13.6218,118.8239,-7.9486,-16.233,-14.4436,-12.3145,111.8573,-4.6741,-16.1986,-17.0441,-15.9595,118.8699,-14.1874,-18.933,-17.9127,-17.8709,121.2459,-12.3142,-17.7551,-16.3932,-15.0187,114.0607,-9.6544,-17.3345,-17.0312,-15.6775,118.4284,-12.2147,-18.3804,-19.5175,-18.7003,122.1704,-11.5195,-17.9071,-18.3764,-17.5159,114.8648,-14.9624,-22.4735,-24.406,-23.4204,121.423,-8.0911,-18.5811,-18.611,-17.5912,115.9194,-12.5766,-16.5498,-17.0335,-19.6841,125.6587,-10.2081,-18.4977,-18.5044,-17.7353,117.0192,-10.396,-13.5972,-12.4003,-10.3728,111.9619,-9.6119,-11.8341,-15.0846,-14.4435,119.8189,-15.4037,-22.2721,-19.1671,-19.4701,111.5499,-13.7054,-21.5872,-22.5211,-22.1342,121.5982,-14.7365,-23.3069,-25.4223,-24.9907,123.5278,-22.5518,-29.6955,-34.0119,-35.7028,112.7633,-38.9795,-39.6042,-38.8498,-39.0864,104.327,-39.7422,-40.8011,-42.5638,-42.6006,102.3817,-36.2609,-41.3269,-38.5848,-38.1401,102.9555,-41.0763,-42.9969,-46.8614,-44.0964,99.6838,-50.007,-62.6778,-67.0556,-48.8731,91.5934,-64.0567,-61.1977,-62.2557,-45.2684,94.1912,-36.1854,-42.4524,-42.0369,-41.8736,102.3116,-39.8921,-41.9237,-41.9053,-41.6456,102.9693,-34.7265,-40.2002,-39.8659,-39.7513,105.6831,-38.5344,-40.6051,-39.4197,-38.8362,106.8702,-35.5109,-37.4059,-38.3093,-37.7136,108.0976,-34.9706,-35.7816,-36.444,-35.6526,111.7631,-32.8936,-36.3445,-36.6282,-36.1687,110.3596,-34.6913,-37.0927,-36.7467,-36.1567,109.8039,-34.5699,-37.0897,-35.5055,-34.8761,111.1396,-30.3863,-33.0703,-35.1318,-34.3063,114.1983,-33.4968,-37.2873,-37.0778,-36.2014,110.484,-33.9912,-36.7577,-36.9546,-36.1544,110.7657,-32.5202,-35.5718,-36.3337,-35.5006,112.1451,-33.7808,-38.2925,-38.2599,-37.6101,108.368,-36.1638,-39.4654,-39.3161,-39.2252,108.779,-37.2194,-40.8925,-39.708,-39.4716,106.918,-37.0556,-38.8866,-39.0894,-38.6762,107.8746,-38.0231,-40.5335,-39.6535,-39.5974,107.2716,-36.7052,-38.4812,-38.626,-38.2028,106.7619,-35.1285,-37.8514,-37.4668,-36.9307,108.141,-34.6154,-37.2948,-37.4782,-36.8712,108.8153,-32.9229,-35.4752,-35.3846,-34.6639,112.3592,-30.8711,-34.4114,-34.0887,-33.3682,112.9323,-28.6464,-32.8484,-34.0454,-33.2594,115.2834,-30.3563,-34.0432,-33.5707,-32.7817,114.4786,-29.4761,-33.9995,-33.6002,-32.9559,113.6415,-29.1241,-33.2622,-34.0511,-33.9151,114.2411,-31.1132,-35.4564,-35.3733,-34.3508,113.4946,-30.3086,-35.0529,-35.1286,-34.2282,112.9632,-34.389,-38.7491,-38.5209,-37.7741,107.844,-35.544,-38.8292,-38.576,-38.0954,107.4549,-39.4995,-41.2216,-40.6476,-40.8717,106.6479,-36.8006,-39.611,-39.8113,-40.603,110.3925,-39.7594,-41.0323,-40.9099,-41.2933,107.2737,-37.3275,-41.9264,-41.4949,-41.5351,104.1492,-36.7098,-40.2825,-39.692,-39.8808,108.7408,-38.0365,-40.4569,-41.2738,-41.0118,106.7763,-38.2631,-40.7579,-40.6256,-41.3026,107.3381,-38.9707,-41.1696,-41.0578,-41.6101,106.1339,-38.2389,-42.5275,-43.0401,-42.8219,102.1497,-36.861,-42.5559,-42.6899,-42.3054,100.7932,-37.6912,-45.2118,-44.8521,-42.6002,99.9288,-37.106,-42.3371,-42.6291,-42.5839,102.3906,-36.2287,-41.4395,-42.1959,-42.1198,104.5026,-37.5306,-42.1251,-42.0134,-42.4062,103.8869,-37.5972,-43.4684,-44.3602,-42.7939,100.5559,-36.9213,-42.3286,-42.6659,-42.4809,102.6699,-36.755,-42.0674,-41.9296,-41.8337,103.8179,-37.2502,-41.6585,-42.3804,-42.287,103.7937,-37.0666,-42.6026,-42.8037,-42.6346,102.0326,-37.3219,-43.8021,-45.4056,-42.892,99.8541,-36.6128,-42.258,-42.5062,-41.9857,102.0923,-37.4006,-42.9028,-44.4919,-42.7221,100.6939,-42.3178,-48.8726,-47.66,-42.8586,100.3749,-40.9015,-47.1828,-46.2274,-42.8905,100.2356,-40.2149,-48.3262,-47.7305,-42.8731,99.7637,-37.8785,-44.4224,-45.1178,-42.4283,99.7887,-36.2225,-41.2033,-40.9598,-41.8478,104.7798,-37.067,-41.0931,-41.3297,-41.2546,106.006,-37.0496,-39.5864,-39.732,-39.6982,108.9718,-34.8483,-38.4248,-39.0445,-38.8725,107.4917,-35.7175,-38.3956,-38.0094,-37.5254,107.4089,-35.3271,-37.4405,-36.9256,-36.7581,109.1519,-33.4836,-36.6534,-36.3947,-35.6381,110.6575,-33.5353,-36.4808,-36.241,-35.4716,111.3281,-31.7632,-35.5288,-35.1415,-34.2798,112.5973,-29.5899,-32.7815,-33.0486,-32.4035,115.2256,-29.3789,-33.4087,-33.4635,-32.675,115.6446,-28.8874,-33.7268,-34.2363,-33.3727,115.4819,-31.3539,-35.3901,-33.7154,-33.0835,110.7074,-29.2135,-32.9847,-33.0869,-32.5904,114.1995,-29.2131,-34.1428,-34.1322,-33.2761,114.2819,-30.303,-33.5361,-34.4567,-33.6236,114.2697,-28.515,-34.2785,-34.175,-33.2925,114.51,-31.5013,-36.5114,-36.8728,-36.1149,111.4829,-33.4629,-36.3918,-36.673,-35.8544,110.8548,-32.3543,-36.2118,-36.3986,-35.5982,111.4597,-34.2213,-37.5577,-37.9759,-37.4452,108.7547,-36.2843,-39.1086,-39.3706,-39.1125,108.6893,-37.9663,-40.6258,-40.4099,-40.2016,107.8558,-39.9261,-41.72,-40.8391,-40.4958,105.8918,-37.6821,-40.9666,-38.9687,-38.6103,105.7028,-38.4455,-41.9112,-41.2232,-40.8363,104.7098,-38.5041,-41.2792,-41.1793,-41.1229,105.7677,-36.7984,-39.9982,-40.0676,-40.3158,108.8695,-42.6096,-55.6695,-57.2247,-44.5442,94.1366,-41.0764,-44.3673,-42.0051,-41.8146,104.2911,-38.0862,-40.4624,-40.4261,-40.5147,106.3813,-37.6044,-39.3678,-38.5352,-38.1858,107.4067,-38.7734,-41.2862,-40.7641,-40.5388,105.6357,-37.4507,-40.9184,-40.0147,-40.0131,107.6927,-37.4075,-38.9449,-39.5946,-39.2815,108.678,-37.2456,-39.5204,-39.6988,-39.6083,108.3812,-37.2142,-40.6206,-40.9619,-40.8803,106.8306,-37.171,-39.6144,-41.6392,-41.6501,105.3907,-36.4979,-38.176,-36.4398,-35.8115,109.3407,-33.3368,-35.6334,-35.4591,-35.3975,111.449,-33.835,-35.7107,-34.5899,-33.8703,112.3703,-28.9985,-32.6018,-32.5581,-31.6962,117.4276,-27.8797,-33.2369,-33.995,-33.3933,115.9104,-30.5649,-33.7456,-34.575,-33.7573,114.2446,-30.5752,-35.164,-35.7963,-35.0608,112.7151,-30.8544,-34.7708,-34.819,-34.1304,113.596,-32.0193,-34.5445,-34.3856,-33.6045,113.8448,-28.8143,-32.8492,-32.8126,-32.1868,114.7039,-27.5224,-30.7895,-30.1559,-29.4751,117.158,-23.1373,-28.0563,-29.2128,-28.5439,117.2076,-22.6685,-28.0763,-27.8776,-28.2503,117.0624
