x	-128.3196	-140.0921	-141.8022	-100.1786	165.9869	-124.1099	-140.3986	-143.7554	-100.5382	165.8907	-127.5271	-141.2210	-143.5378	-100.2156	165.9298	-123.4896	-134.7677	-136.5405	-98.4329	166.6907	-116.2431	-133.1356	-133.8758	-97.7382	166.9252	-113.9899	-127.5582	-123.4631	-92.3598	168.3297	-103.8826	-117.5247	-115.6361	-90.2540	174.8855	-77.1579	-83.7556	-83.3175	-83.6573	197.4491	-79.3199	-83.7749	-85.3320	-84.9361	190.0268	-75.5537	-84.1480	-80.9480	-80.4473	193.6044	-79.8242	-83.8046	-82.5244	-81.7829	194.2294	-78.7621	-83.7983	-83.7444	-86.5743	193.1336	-86.5131	-100.6103	-94.3926	-86.8890	182.3725	-77.4250	-86.3231	-84.6016	-84.3826	191.9530	-77.3145	-82.4823	-84.2657	-84.4745	195.6004	-78.7309	-82.4154	-82.5218	-83.1628	195.9040	-76.6114	-82.1136	-82.1638	-83.1879	197.7036	-76.0984	-82.7129	-83.5951	-85.0368	194.5916	-76.2396	-78.9969	-78.3014	-77.4987	196.5699	-70.9145	-78.0130	-76.0223	-74.5357	202.1808	-70.4095	-77.2719	-77.5428	-76.3215	200.1805	-69.5284	-75.0080	-75.3838	-73.9280	204.0678	-65.0866	-71.4921	-74.0653	-72.5154	204.3251	-69.1766	-76.3621	-77.3471	-75.9927	201.7619	-75.5981	-78.7167	-79.1684	-79.5406	195.1304	-77.3961	-81.2084	-81.7803	-81.9373	200.1358	-77.6299	-84.5026	-82.9671	-82.9403	194.0388	-75.9187	-79.5212	-79.7597	-78.9857	196.9007	-75.5804	-80.9799	-79.2505	-78.4012	196.3886	-74.6547	-79.8034	-80.0821	-79.3138	198.2524	-79.6477	-83.3282	-83.4676	-83.1698	197.3093	-77.4768	-80.8036	-80.0663	-79.2179	197.6384	-72.1620	-78.2349	-77.4855	-76.4338	197.9172	-70.9213	-75.8352	-73.7009	-71.9839	204.4663	-67.0031	-74.0614	-72.8129	-71.3170	204.8446	-66.2692	-72.8949	-71.3281	-69.7754	208.0835	-63.1267	-68.4908	-68.5418	-67.0330	213.7855	-56.6830	-67.3688	-71.4591	-70.5338	208.6847	-64.0617	-72.7389	-70.5851	-70.4097	208.3044	-60.3620	-67.6394	-69.7841	-68.0422	213.4323	-64.7396	-72.6349	-71.2955	-69.6008	208.7425	-64.5937	-70.9971	-73.0538	-71.4133	206.0722	-65.9868	-71.3082	-69.8508	-68.5347	210.2552	-59.7725	-68.6453	-68.7657	-67.3485	213.4035	-59.5202	-64.9288	-64.4552	-63.0972	215.3531	-55.6973	-64.8728	-67.6078	-66.1950	215.8191	-55.9436	-60.9777	-61.2106	-60.1100	217.3952	-47.3617	-58.9710	-59.3969	-58.8128	211.8394	-43.7961	-54.5811	-56.0677	-54.7827	216.5735	-39.0179	-54.4295	-55.1462	-54.0724	216.4733	-42.8107	-52.3710	-51.3251	-50.1851	213.9896	-37.5298	-52.3917	-52.9870	-52.0711	212.7140	-42.9907	-53.2377	-56.8986	-57.4091	220.5407	-52.2339	-58.4180	-59.3092	-59.6893	222.7066	-47.9880	-54.1459	-54.8992	-53.7705	218.1531	-40.9725	-53.7361	-55.0636	-54.1948	219.5076	-50.9980	-58.2740	-58.7537	-57.8789	211.9898	-36.7580	-50.8049	-51.9180	-50.7114	209.1466	-41.3241	-52.1229	-56.5749	-54.6480	220.5389	-45.9445	-54.4715	-54.2591	-53.4311	205.7247	-44.4301	-50.0862	-50.4190	-51.5280	224.9632	-25.2285	-41.1568	-38.3534	-36.5051	205.8666	-18.9908	-31.3344	-26.5992	-22.6370	203.4171	-15.5516	-27.6868	-28.8726	-26.7157	207.4443	-23.1218	-36.4828	-35.3327	-36.4235	210.7637	-26.2191	-40.9526	-45.6823	-46.6872	236.1525	-33.1662	-52.3670	-55.3093	-57.5999	232.6388	-51.9518	-67.5059	-75.0337	-74.4472	213.8230	-78.7646	-83.3841	-82.5768	-82.7473	192.1749	-80.0925	-88.7648	-106.3785	-88.3741	178.6167	-73.2305	-83.4053	-80.9016	-80.8634	194.7766	-83.0509	-84.8217	-87.4257	-87.4747	190.8256	-83.2202	-106.0927	-125.1618	-98.2249	166.8778	-122.1808	-125.0058	-126.5920	-95.0607	169.5051	-88.5325	-95.5174	-97.8787	-89.6793	180.4958	-78.4435	-86.3005	-85.3752	-83.4589	186.6205	-75.3361	-83.5167	-82.9891	-82.4611	193.1315	-80.7275	-81.5033	-80.3179	-79.4091	196.7663	-75.0792	-78.7820	-79.0279	-77.7850	196.5981	-73.2962	-76.2624	-76.6643	-75.2699	203.0903	-73.6457	-78.6432	-79.2162	-79.4675	198.7053	-78.6945	-81.4883	-80.0251	-79.2121	195.8680	-74.6081	-78.0010	-76.7537	-75.3415	200.7040	-66.2746	-70.0806	-70.7736	-69.6928	208.6137	-70.7929	-78.3991	-76.1110	-74.5374	200.8306	-66.8000	-71.3372	-71.0704	-69.4706	210.5643	-61.9477	-67.5079	-70.7146	-69.0608	211.9260	-67.0978	-75.3949	-74.4342	-72.8098	206.1050	-71.1817	-79.1455	-79.4671	-78.8301	198.0795	-75.0299	-82.2497	-79.5621	-78.7819	195.9215	-71.2674	-78.3148	-77.2893	-75.9925	199.9192	-74.0894	-79.9315	-78.1531	-77.0990	196.5165	-74.0547	-79.5487	-79.5083	-79.1898	196.4705	-74.6614	-80.5774	-79.3014	-78.5698	194.9188	-73.3148	-77.7280	-77.1517	-75.9478	199.9661	-66.8685	-72.4761	-72.9528	-71.1365	208.0382	-66.8799	-74.9095	-72.4342	-71.0392	202.7468	-64.4482	-70.0299	-73.7128	-72.0076	208.1825	-67.5465	-74.7448	-74.4304	-72.7387	204.8937	-69.6546	-76.0977	-75.1626	-74.4256	202.9209	-72.7818	-78.8122	-78.5796	-78.1722	197.1130	-74.8266	-79.7732	-80.2093	-79.4157	198.2231	-73.6991	-79.7183	-79.5220	-78.5624	196.6388	-79.2338	-87.7219	-86.7682	-87.0427	188.7010	-81.8816	-92.3525	-89.9637	-87.2921	181.5969	-99.0655	-122.4657	-121.4089	-92.1094	168.3036	-105.6892	-112.1295	-104.2859	-91.2473	180.2598	-98.9257	-104.4240	-105.2640	-88.6138	183.7422	-91.9601	-100.1696	-100.9781	-89.0529	182.4693	-79.3018	-86.4644	-86.5418	-86.6657	189.3750	-79.6827	-93.3097	-99.3985	-90.2751	177.6861	-78.2213	-87.4447	-86.9804	-88.0794	186.3141	-83.0908	-90.3114	-91.7733	-88.7366	182.8133	-101.0946	-118.0678	-127.8752	-97.6164	167.2595	-115.7716	-131.9628	-130.2169	-96.1591	167.3442	-114.5107	-131.4902	-133.6513	-96.7653	167.1196	-109.2196	-117.9174	-125.0380	-96.3001	167.5466	-111.8534	-125.9536	-129.9818	-97.6452	167.1201	-112.6460	-125.4179	-125.9430	-94.9437	167.8566	-112.1796	-126.0620	-125.9778	-94.9523	167.7672	-109.4816	-120.2838	-118.1261	-92.4182	173.2334	-99.4017	-106.9677	-108.5335	-91.4799	173.6725	-105.6836	-120.5953	-122.5988	-95.4139	167.8613	-112.4246	-128.5411	-131.4732	-97.1884	167.1729	-119.6703	-134.9089	-140.5146	-100.1554	165.9984	-120.1120	-133.2884	-135.7394	-98.1141	166.7603	-119.1262	-135.2585	-137.3022	-99.0420	166.4776	-119.8534	-132.6514	-137.0565	-99.2010	166.4976	-120.1610	-134.2519	-134.9150	-97.8300	166.8765	-116.7946	-132.3316	-131.9161	-96.4905	167.2438	-111.2206	-125.5104	-127.1137	-94.5707	167.9614	-104.2465	-109.1356	-106.9650	-88.8115	180.0722	-84.1210	-96.4811	-98.5015	-88.6456	180.2901	-83.6098	-87.7436	-87.1108	-86.7204	187.5353	-82.3230	-98.2474	-103.3157	-90.7381	176.4444	-92.2418	-104.3270	-108.9992	-90.6452	174.1138	-93.3316	-102.5001	-93.4286	-87.2100	183.1816	-82.8801	-95.4641	-98.9695	-88.7473	179.1586	-91.8135	-107.7283	-110.7767	-93.0553	171.8761	-100.3461	-107.9652	-104.3232	-89.2421	178.9341	-87.2225	-95.4105	-94.8826	-87.5171	183.4415	-77.1633	-81.7320	-80.6311	-80.3529	197.4888	-76.0090	-77.0153	-78.6551	-78.3389	197.2958	-79.7141	-84.9863	-82.8367	-82.7805	191.7623	-77.7932	-83.3892	-82.5069	-83.5683	196.3061	-80.9161	-87.2657	-87.4889	-86.4788	183.7413	-89.2530	-101.4561	-115.2705	-94.0301	168.0559	-99.0156	-112.8840	-106.4051	-89.5548	177.2005	-99.9522	-113.8039	-119.0479	-92.3022	168.8308	-99.1183	-106.7749	-105.6024	-88.5733	176.2232	-94.1989	-103.7680	-107.4874	-88.7542	177.3234	-92.8370	-106.4761	-108.2393	-90.6452	175.4453	-104.2695	-123.0160	-130.7992	-96.8263	167.3039	-122.0853	-128.5144	-130.9298	-94.9504	167.7064	-124.1888	-135.3231	-143.2442	-100.6295	165.8711	-133.6213	-151.2833	-156.4092	-101.5151	164.9622	-137.1779	-151.6200	-152.5573	-100.8987	165.3418	-145.8053	-164.3989	-167.5594	-108.0851	164.5762	-163.6169	-171.4796	-173.8580	-107.2583	164.6248	-165.7563	-174.0384	-174.4835	-108.3920	164.7423	-164.4716	-171.2444	-170.3275	-109.0854	164.4880	-133.8980	-141.8873	-140.9674	-100.0135	166.0638	-119.6048	-130.5525	-132.9758	-97.6867	167.1343	-121.6622	-141.7293	-147.4172	-100.5633	165.7392	-123.7165	-137.5097	-135.1053	-98.6864	166.7346	-121.3988	-124.8984	-127.9744	-94.7911	167.9848	-91.4597	-103.7537	-113.7456	-94.3397	167.8487	-113.3871	-132.6103	-137.3143	-99.7845	166.1690	-117.5658	-131.5461	-138.0506	-99.3107	166.4426	-114.7005	-126.5857	-115.4080	-86.2883	174.9362	-76.0321	-82.3413	-81.5155	-83.0360	202.1906	-77.5521	-82.2045	-82.7689	-84.0224	194.4197	-78.4072	-83.5840	-81.1396	-81.1569	195.0605	-75.4140	-81.9076	-82.3316	-82.2837	200.5097	-79.9083	-83.1725	-83.5360	-83.2932	194.1857	-76.3828	-95.0411	-114.9484	-94.3654	167.9073	-112.0207	-126.5701	-126.4130	-95.1687	167.8300	-106.8696	-121.5718	-121.6155	-93.2517	169.7319	-99.2412	-106.3710	-110.6231	-91.8673	171.9213	-94.8533	-106.5693	-102.7770	-87.4762	180.1666	-83.1313	-96.8890	-100.8168	-88.4767	177.9820	-82.6707	-93.4329	-88.8269	-87.6612	186.0541
xel	-4.0969	-5.6946	-5.4317	-2.5844	30.2996	-4.3784	-6.6134	-7.9037	-3.3958	30.1186	-6.5996	-8.5920	-8.4534	-3.4791	30.0517	-6.0809	-7.7682	-6.8540	-2.6749	30.2951	-3.5877	-5.2110	-4.8955	-2.2893	31.1504	-2.9281	-3.4990	-2.4528	-1.7823	32.6153	-0.8345	-1.7298	-1.5947	-1.5117	33.2961	-1.0416	-1.3628	-1.4635	-1.5107	33.9221	-0.8999	-1.4889	-1.2804	-1.2102	33.6645	-0.7728	-1.2811	-1.0930	-1.0956	33.5633	-0.3872	-0.9764	-1.0366	-0.9746	34.0492	-0.9359	-1.4958	-1.5165	-1.4207	33.6987	-1.4234	-3.1920	-2.1292	-1.5836	32.0888	-0.7273	-1.4929	-1.4372	-1.4351	33.7872	-0.5814	-1.3225	-1.6826	-1.7278	33.3855	-0.4713	-1.3589	-1.2244	-1.2532	33.9496	-0.5881	-1.4257	-1.2591	-1.2346	33.9678	-0.7310	-1.2647	-1.3402	-1.3566	33.9197	-0.7238	-1.0968	-0.8667	-0.9299	34.0559	-0.4130	-1.0735	-0.9610	-0.8542	34.0852	-0.4186	-1.2796	-1.0810	-1.0516	34.1751	-0.3372	-0.9745	-1.0263	-1.0277	34.2550	-0.4977	-1.0971	-1.1197	-1.1845	34.4058	-0.9384	-1.4689	-1.3583	-1.3284	33.8121	-0.6492	-1.4453	-1.1044	-1.0258	33.7271	-0.4588	-0.7267	-0.5850	-0.4218	34.4136	0.2713	-0.4895	-0.4709	-0.3748	34.7597	0.1651	-0.4959	-0.4961	-0.3922	34.5074	0.1248	-0.6523	-0.4833	-0.3075	34.5748	0.4340	-0.4307	-0.4586	-0.2745	34.6942	-0.3215	-0.7935	-0.8470	-0.8944	34.3880	-0.5014	-0.8666	-0.6721	-0.5442	34.0118	-0.0517	-0.7496	-0.7239	-0.6071	34.1751	-0.0714	-0.6458	-0.5593	-0.4180	34.4539	-0.1238	-0.6870	-0.5991	-0.5208	34.3446	-0.2462	-0.8177	-0.8585	-0.7568	33.8774	-0.4319	-0.9775	-0.8954	-0.7497	33.9231	-0.0514	-0.8054	-0.8843	-0.7507	34.0277	0.1277	-0.5753	-0.5864	-0.4698	34.3665	0.1485	-0.5331	-0.4950	-0.3119	34.6534	0.6932	-0.1396	-0.0582	0.1609	35.1443	0.9277	-0.1935	-0.2515	-0.0124	35.2378	0.8508	0.0193	0.0943	0.2826	35.2960	1.4275	0.5172	0.4889	0.6552	35.9547	1.7609	0.8800	0.7495	0.8570	36.3951	2.1313	1.0201	0.8021	0.9640	36.7108	2.1168	1.0684	1.1381	1.2749	36.2773	2.5612	1.2036	0.9492	1.0729	36.0101	2.6250	1.5653	1.2859	1.4271	36.9613	2.7591	1.4652	1.1316	1.2861	36.8603	2.1707	0.8317	0.5816	0.6909	36.0840	1.2343	-0.1088	-0.0671	0.1869	35.1116	1.0001	0.1018	-0.0712	0.1936	35.6742	0.8699	0.0369	-0.1203	0.1628	35.8830	1.0156	0.5084	0.3622	0.5424	35.7936	1.2569	0.3355	0.3593	0.5741	36.0102	1.4991	0.5113	0.4643	0.6454	36.1315	1.8185	1.0029	0.8509	0.9923	36.2277	1.9551	0.7776	0.0692	0.2538	36.3480	0.8607	0.0130	-0.0895	-0.0146	34.9345	0.4558	-0.1976	-0.2164	-0.0706	35.1620	0.8425	-0.1184	0.0891	0.2951	35.4101	1.1606	0.1805	0.2084	0.4189	35.7269	1.0292	0.0316	-0.0961	0.1309	35.2224	0.7436	-0.1113	-0.1812	-0.1074	35.1409	0.6214	-0.3002	-0.0073	0.1410	34.6101	0.9804	-0.1770	-0.0554	-0.0141	34.5964	0.8890	-0.3725	-0.7428	-0.5742	34.7514	-1.2733	-1.6175	-1.1989	-1.1744	33.3347	-0.3383	-0.7493	-1.0754	-1.0892	33.9188	-0.3145	-1.0356	-0.7276	-0.6337	33.5484	-0.2299	-0.7818	-0.8810	-0.7613	34.1570	-0.4369	-1.0999	-1.3975	-1.5609	34.3918	0.0050	-0.9644	-0.9382	-0.7843	33.5016	-0.2359	-0.8813	-0.8449	-0.7412	33.5111	-0.7642	-1.5147	-1.3451	-1.3697	33.5995	-0.3894	-0.9772	-0.9568	-0.8682	33.7546	-0.0075	-0.6684	-0.3393	-0.1837	34.4017	0.4846	-0.4326	-0.3013	-0.1380	34.5190	0.2966	-0.1792	-0.2960	-0.2983	34.5482	0.2544	-0.4181	-0.4237	-0.2721	34.4576	0.1267	-0.4366	-0.2981	-0.1513	34.5682	0.8206	0.0926	0.2951	0.4249	35.5556	1.0223	0.0606	0.2933	0.3899	35.2423	1.1010	-0.2345	-0.1213	0.1440	35.3287	1.0975	0.1698	0.1731	0.3738	35.6498	1.2657	0.4689	0.3384	0.4152	35.8502	1.3862	0.4397	0.2628	0.4581	35.4688	0.9334	-0.0774	-0.1189	0.1136	35.4294	1.0055	-0.0532	0.3238	0.5015	35.2286	1.7637	0.5780	0.4445	0.6383	36.0782	1.5661	0.5869	0.7056	0.8735	36.1341	1.8946	0.8159	0.8447	0.9945	36.3265	2.4547	1.3289	0.9922	1.1277	36.6876	2.4528	1.3017	0.9408	1.0993	36.7091	2.4236	1.3592	0.9415	1.0897	36.6942	2.3425	1.3120	1.1219	1.2322	36.7584	2.4643	1.3520	1.0450	1.1792	36.8573	2.3733	1.1177	1.0069	1.1692	36.6830	2.5441	1.4151	1.1751	1.3279	36.6304	2.8069	1.7827	1.4933	1.5352	36.5492	2.6441	1.5016	1.3588	1.4867	36.3271	3.0247	1.5614	1.3204	1.4417	36.5656	2.2905	0.7716	0.9532	1.2444	35.7035	3.1899	1.6126	1.5373	1.6699	35.7216	2.8015	1.5733	1.5101	1.6436	36.6527	3.7870	1.9932	1.9297	1.9803	37.0580	3.2999	2.1667	1.8924	1.9739	37.0037	4.4410	2.6274	2.3739	2.5058	36.6871	3.9004	2.2292	2.1705	2.2650	36.5187	3.6581	2.3027	2.1228	2.2415	36.6685	3.5555	2.3021	2.2667	2.2406	36.4957	3.9549	2.5083	2.3182	2.4545	36.9007	4.6237	2.6556	2.6531	2.7818	36.5161	4.5349	2.7455	2.9746	3.0651	36.0543	4.9929	3.0728	3.1502	3.1912	35.8827	4.8848	2.9301	2.6729	2.8092	36.6942	4.9101	2.6826	2.7133	2.8333	36.4525	4.6861	2.9737	2.7158	2.8033	37.0999	4.1042	2.3285	2.2614	2.4084	36.8224	4.7713	2.7861	2.5504	2.6488	37.0403	5.0066	2.6692	2.6947	2.8031	36.3614	5.1234	2.9790	2.9364	3.0551	36.8772	5.5622	3.2500	3.1668	3.3059	37.0336	5.6472	3.9640	3.8113	4.0835	35.9748	5.6328	3.6798	3.6787	3.8172	36.6084	4.9235	3.3904	3.5068	3.5863	36.3059	5.3292	3.5546	3.6212	3.6912	36.3565	5.5145	3.7411	3.2729	3.4224	37.8637	4.5493	2.9194	2.9140	3.0058	36.5101	5.4550	3.0978	3.1241	3.3025	36.1298	5.0685	3.5144	3.3472	3.4658	36.8368	4.8550	3.2223	3.2852	3.4096	36.6328	4.7469	3.2735	3.1534	3.2905	37.1811	4.8769	3.4884	3.3516	3.4029	37.1040	5.5722	4.0291	3.8686	3.9670	37.1225	5.6019	4.1157	4.0291	4.2689	36.8665	6.1374	4.7157	4.4902	4.6231	36.6888	5.7026	4.1036	4.1354	4.4350	36.4663	6.3487	4.5345	4.8287	5.2596	36.0023	6.3826	4.6354	4.7264	5.0694	35.7613	6.1055	4.6377	4.4615	4.8050	36.4840	6.4363	4.5250	4.4771	4.7174	37.0766	6.4200	4.7028	5.1608	5.6462	35.5634	7.4618	5.3508	5.5172	6.0478	35.3955	8.0904	6.2394	6.3754	6.9211	34.6968	9.0269	6.8940	7.2856	8.0997	34.4022	10.6706	6.8874	6.8636	7.5542	34.8503	8.0501	5.8443	6.4982	7.1170	34.6588	8.5325	6.4621	6.1636	6.7401	35.8410	8.2348	5.9707	5.7736	6.2968	36.5181	7.8397	5.4250	5.4478	5.9521	35.3603	7.3266	6.2174	6.0600	6.5440	35.8863	8.1235	6.2225	6.6224	7.2704	34.0433	8.1341	5.6710	5.8772	6.2732	36.5371	8.5917	7.1191	6.9160	7.4667	34.8009	9.9555	7.3595	7.2706	7.8839	35.2347	10.5066	7.1778	7.1167	7.5974	34.3527	9.0527	7.4365	7.5563	8.1789	34.3728	10.3799	7.9157	8.2390	9.3729	33.4761	14.4836	9.1314	9.0511	10.1885	36.1188	15.3917	9.9158	9.9428	11.3177	35.3956	18.0210	8.5209	9.0843	10.3956	35.5573	16.1148	9.5811	9.6358	10.8410	35.7140	16.9941	10.6434	10.4906	12.0818	36.8910	20.0007	11.1232	11.0180	12.7925	36.4208	21.0980	10.5813	10.4887	11.3882	34.0609	19.2173	10.1491	10.1555	11.6201	35.5154	17.2192	9.5239	9.6248	11.0285	35.6269	17.3566	10.1137	9.0857	10.0753	37.9888	15.1901	9.2841	9.4493	10.8491	34.1466	16.9863	10.1766	10.0219	11.4269	36.0882	18.0134	10.3241	10.4138	11.9772	36.1036	20.0317	11.1742	11.0783	12.6076	36.1034	21.4478	11.7794	11.5348	13.4584	37.2214	22.8871	11.8225	11.6550	13.3183	35.7720	23.4561	12.6942	12.7215	14.8991	37.9110	25.9855	12.5425	12.4773	13.9459	37.4579	24.7158	12.7434	12.8684	12.7057	35.1065	27.1892	13.4434	13.4514	12.0700	35.7252	27.5873	13.4336	13.1640	14.8275	36.8527	26.9421	13.3863	13.5451	14.4756	36.9238
